       color1       color2       pixelRatio      Response
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       17.00        26.00         653.00         1.00
       17.00        26.00         653.00         1.00
       34.00        39.00         871.00         1.00
       34.00        39.00         871.00         1.00
       34.00        39.00         871.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        72.00         666.00         1.00
       48.00        72.00         666.00         1.00
       48.00        72.00         666.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       51.00        62.00         822.00         1.00
       51.00        62.00         822.00         1.00
       48.00        62.00         774.00         1.00
       48.00        62.00         774.00         1.00
       48.00        62.00         774.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       17.00        39.00         435.00         2.00
